id,ma_thiet_bi,associated_with,loai_id,hang_san_xuat_id,so_dang_ky,so_giay_dang_kiem,nam_san_xuat,nam_su_dung,so_khung,so_may,dv_so_huu_id,dv_quan_ly_id,dv_thue_id,khu_vuc_id,model_id,ghi_chu,tag_1,last_modified_by_user_id,created_at,updated_at
696,SM65,SM65,24,37,154565,51C-36286,2014,2014,EK000372,D12TIS327508CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
697,SM66,SM66,24,37,154568,51C-36353,2014,2014,EK000374,D12TIS327509CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
698,SM67,SM67,24,37,154567,51C-36422,2014,2014,EK000378,D12TIS327513CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
699,SM68,SM68,24,37,167134,51C-33129,2014,2014,EK000425,D12TIS430773CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
700,SM69,SM69,24,37,167133,51C-36030,2014,2014,EK000468,D12TIS430464CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
701,SM70,SM70,24,37,167136,51C-36060,2014,2014,EK000430,D12TIS430881CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
702,SM71,SM71,24,37,167135,51C-36091,2014,2014,EK000428,D12TIS430888CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
703,SM72,SM72,24,37,167149,51C-36168,2014,2014,EK000429,D12TIS430876CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
704,SM73,SM73,24,37,167125,51C-36467,2014,2014,EK000466,D12TIS430768CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
705,SM74,SM74,24,37,167128,51C-36485,2014,2014,EK000465,D12TIS430769CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
706,SM75,SM75,24,37,167137,51C-38020,2014,2014,EK000426,D12TIS430463CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
707,SM76,SM76,24,37,167140,51C-38063,2014,2014,EK000464,D12TIS430328CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
708,SM77,SM77,24,37,167139,51C-38277,2014,2014,EK000462,D12TIS430284CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
709,SM78,SM78,24,37,172339,51C-40817,2014,2014,EK000435,D12TIS430834CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
710,SM79,SM79,24,37,172342,51C-40853,2014,2014,EK000427,D12TIS430857CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
711,SM80,SM80,24,37,172341,51C-40863,2014,2014,EK000436,D12TIS430831CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
712,SM81,SM81,24,37,172344,51C-40882,2014,2014,EK000431,D12TIS430828CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
713,SM82,SM82,24,37,172343,51C-40885,2014,2014,EK000437,D12TIS430827CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
714,SM83,SM83,24,37,172345,51C-40897,2014,2014,EK000432,D12TIS430835CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
715,SM84,SM84,24,37,172348,51C-40902,2014,2014,EK000439,D12TIS430917CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
716,SM85,SM85,24,37,172350,51C-41003,2014,2014,EK000438,D12TIS430830CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
717,SM86,SM86,24,37,172352,51C-41015,2014,2014,EK000467,D12TIS430454CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
718,SM87,SM87,24,37,172351,51C-41089,2014,2014,EK000441,D12TIS430894CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
719,SM88,SM88,24,37,,51C-40916,2014,2014,EK000483,D12TIS431665CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
720,SM89,SM89,24,37,,51C-40947,2014,2014,EK000485,D12TIS431694CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
721,SM90,SM90,24,37,,51C-41007,2014,2014,EK000480,D12TIS431600CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
722,SM91,SM91,24,37,,51C-41033,2014,2014,EK000482,D12TIS431606CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
723,SM92,SM92,24,37,,51C-41248,2014,2014,EK000481,D12TIS431603CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
724,SM93,SM93,24,37,,51C-40951,2014,2014,EK000478,D12TIS431544CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
725,SM94,SM94,24,37,,51C-41231,2014,2014,EK000479,D12TIS431558CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
726,SM95,SM95,24,37,,51C-41267,2014,2014,EK000487,D12TIS431702CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
727,SM96,SM96,24,37,176838,51C-43901,2014,2014,EK000491,D12TIS431812CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
728,SM97,SM97,24,37,176839,51C-43976,2014,2014,EK000492,D12TIS431811CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
729,SM98,SM98,24,37,20984,51C-46706,2014,2014,EK000662,D12TIS433944CA,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
730,SM99,SM99,24,37,33468,51C-48302,2014,2014,FK007340,DV15TIS412298CB,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
731,SM100,SM100,24,37,33470,51C-48375,2014,2014,FK007344,DV15TIS412935CB,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
732,SM101,SM101,24,37,33469,51C-48457,2014,2014,FK007347,DV15TIS412997CB,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
733,SM102,SM102,24,37,33472,51C-48459,2014,2014,FK007337,DV15TIS412891CB,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
734,SM103,SM103,24,37,33450,51C-48498,2014,2014,FK007334,DV15TIS412898CB,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
735,SM104,SM104,24,37,33437,51C-48532,2014,2014,FK007343,DV15TIS412976CB,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
736,SM105,SM105,24,37,33452,51C-48593,2014,2014,FK007335,DV15TIS412890CB,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
737,SM106,SM106,24,37,33451,51C-48598,2014,2014,FK007342,DV15TIS412838CB,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
738,SM107,SM107,24,37,33440,51C-48607,2014,2014,FK007341,DV15TIS412973CB,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
739,SM108,SM108,24,37,33455,51C-48649,2014,2014,FK007336,DV15TIS412882CB,10,10,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
740,TCMT01,TCMT-36549,24,37,,51C-36549,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
741,TCMT02,TCMT-36537,24,37,,51C-36537,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
742,TCMT03,"TCMT -04460",24,37,,"72C -04460",2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
743,TCMT04,TCMT-36617,24,37,,51C-36617,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
744,TCMT05,TCMT-36538,24,37,,51C-36538,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
745,TCMT06,TCMT-36602,24,37,,51C-36602,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
746,TCMT07,TCMT-46723,24,37,,51C-46723,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
747,TCMT08,TCMT-36756,24,37,,51C-36756,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
748,TCMT09,"TCMT -04306",24,37,,"72C -04306",2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
749,TCIT01,TCIT111,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
750,TCIT02,TCIT112,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
751,TCIT03,TCIT113,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
752,TCIT04,TCIT114,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
753,TCIT05,TCIT115,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
754,TCIT06,TCIT116,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
755,TCIT07,TCIT117,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
756,TCIT08,TCIT118,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
757,TCIT09,TCIT119,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
758,TCIT10,TCIT120,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
759,TCIT11,TCIT121,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
760,TCIT12,TCIT122,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
761,TCIT13,TCIT123,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
762,TCIT14,TCIT124,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
763,TCIT15,TCIT125,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
764,TCIT16,TCIT126,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
765,TCIT17,TCIT127,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
766,TCIT18,TCIT128,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
767,TCIT19,TCIT129,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
768,TCIT20,TCIT130,23,35,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
769,TCIT21,TCIT101,23,7,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
770,TCIT22,TCIT102,23,7,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
771,TCIT23,TCIT103,23,7,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
772,TCIT24,TCIT104,23,7,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
773,TCIT25,TCIT105,23,7,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
774,TCIT26,TCIT106,23,7,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
775,TCIT27,TCIT107,23,7,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
776,TCIT28,TCIT108,23,7,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
777,TCIT29,TCIT109,23,7,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
778,TCIT30,TCIT110,23,7,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
779,CPCL11,CPCL11,24,25,51C-242.50,88432,2013,2013,KMEFC18CPDC071177,D6ACD242747,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
780,CPCL12,CPCL12,24,25,51C-240.07,88421,2013,2013,KMEFC18CPDC071175,D6ACD242574,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
781,CPCL13,CPCL13,24,25,51C-243.30,88434,2012,2012,KMEFC18CPCC069118,D6ACC233601,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
782,CPCL14,CPCL14,24,25,51C-242.71,18024,2012,2012,KMEFC18CPCC069117,D6ABDR09225,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
783,CPCL15,CPCL15,24,25,51C-242.29,88428,2013,2013,KMEFC18CPDC071176,D6ACD242573,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
784,CPCL16,CPCL16,24,25,51C-297.67,114061,2013,2013,KMEFC18CPDC071800,D6ACD243819,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
785,CPCL17,CPCL17,24,25,51C-295.28,18023,2013,2013,KMEFC18CPDC071793,D6ACD243374,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
786,CPCL18,CPCL18,24,25,51C-295.87,114060,2013,2013,KMEFC18CPDC071796,D6ACD243730,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
787,CPCL19,CPCL19,24,25,51C-296.12,114059,2013,2013,KMEFC18CPDC071799,D6ACD243635,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
788,CPCL20,CPCL20,24,25,51C-297.77,114064,2013,2013,KMEFC18CPDC071794,D6ACD243372,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
789,CPCL24,CPCL24,24,25,51C-299.68,128704,2013,2013,KMEFC18CPDC074599,D6ACD248507,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
790,CPCL25,CPCL25,24,25,51C-241.96,128700,2013,2013,KMEFC18CPDC074602,D6ACD249019,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
791,CPCL26,CPCL26,24,25,51C-279.16,128699,2013,2013,KMEFC18CPDC071798,D6ACD243729,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
792,CPCL27,CPCL27,24,25,51C-240.81,128697,2013,2013,KMEFC18CPDC074598,D6ACD248582,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
793,CPCL28,CPCL28,24,25,51C-279.62,128702,2013,2013,KMEFC18CPDC074601,D6ACD249018,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
794,CPCL29,CPCL29,24,25,51C-278.92,135519,2013,2013,KMEFC18CPDC073906,D6ACD246355,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
795,CPCL30,CPCL30,24,25,51C-298.78,135525,2013,2013,KMEFC18CPDC074592,D6ACD247117,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
796,CPCL31,CPCL31,24,25,51C-279.14,135522,2013,2013,KMEFC18CPDC074591,D6ACD248026,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
797,CPCL32,CPCL32,24,25,51C-297.66,135523,2013,2013,KMEFC18CPDC074589,D6ACD247855,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
798,CPCL34,CPCL34,24,39,51C-408.44,174278,2013,2013,JHDSS1EK2D1S13548,E13CTR17984,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
799,CPCL35,CPCL35,24,39,51C-411.08,174283,2013,2013,JHDSS1EK0D1S13547,E13CTR17983,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
800,CPCL36,CPCL36,24,39,51C-411.29,174267,2013,2013,JHDSS1EK2D1S13551,E13CTR17987,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
801,CPCL37,CPCL37,24,39,51C-408.89,174284,2013,2013,JHDSS1EK0D1S13550,E13CTR17986,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
802,CPCL38,CPCL38,24,39,51C-410.79,174268,2013,2013,JHDSS1EK7D1S13545,E13CTR17980,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
803,CPCL39,CPCL39,24,39,51C-410.50,174265,2013,2013,JHDSS1EK6D1S13553,E13CTR17989,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
804,CPCL40,CPCL40,24,39,51C-409.76,174279,2013,2013,JHDSS1EK4D1S13549,E13CTR17985,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
805,CPCL41,CPCL41,24,39,51C-408.25,174275,2013,2013,JHDSS1EK5D1S13558,E13CTR17996,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
806,CPCL42,CPCL42,24,39,51C-410.46,174266,2013,2013,JHDSS1EK9D1S13546,E13CTR17982,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
807,CPCL43,CPCL43,24,39,51C-411.67,174287,2013,2013,JHDSS1EK1D1S13556,E13CTR17992,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
808,CP189-01,CP189-01,24,36,,,2008,2008,,,8,8,1000,5,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
809,CP189-02,CP189-02,24,36,,,2008,2008,,,8,9,1000,5,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
810,CP189-03,CP189-03,24,36,,,2008,2008,,,8,8,1000,5,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
811,CP189-04,CP189-04,24,36,,,2008,2008,,,8,8,1000,5,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
812,CP189-05,CP189-05,24,36,,,2008,2008,,,8,8,1000,5,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
813,TV-01,TV01,24,40,,,2008,2008,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
814,TV-02,TV02,24,40,,,2008,2008,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
815,TCOT-01,TCOT01,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
816,TCOT-02,TCOT02,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
817,TCOT-03,TCOT03,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
818,TCOT-04,TCOT04,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
819,TCOT-05,TCOT05,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
820,TCOT-06,TCOT06,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
821,TCOT-07,TCOT07,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
822,TCOT-08,TCOT08,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
823,TCOT-09,TCOT09,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
824,TCOT-10,TCOT10,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
825,TCOT-11,TCOT11,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
826,TCOT-12,TCOT12,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
827,TVCL-01,TVCL01,24,37,,"51C - 380.00",2014,2014,KL4V3TEF1EK000402,DE1TIS327990CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
828,TVCL-02,TVCL02,24,37,,"51C - 381.32",2014,2014,KL4V3TEF1EK000403,DE1TIS328061CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
829,TVCL-02,TVCL02,24,37,,"51C - 382.25",2014,2014,KL4V3TEF1EK000404,DE1TIS328063CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
830,TVCL-04,TVCL04,24,37,,"51C - 380.89",2014,2014,KL4V3TEF1EK000407,DE1TIS328383CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
831,TVCL-05,TVCL05,24,37,,"51C - 360.50",2014,2014,KL4V3TEF1EK000361,DE1TIS327246CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
832,TVCL-06,TVCL06,24,37,,"51C - 381.28",2014,2014,KL4V3TEF1EK000406,DE1TIS328378CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
833,TVCL-07,TVCL07,24,37,,"51C - 380.94",2014,2014,KL4V3TEF1EK000405,DE1TIS328377CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
834,TVCL-08,TVCL08,24,37,,"51C - 363.54",2014,2014,KL4V3TEF1EK000362,DE1TIS327273CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
835,TVCL-09,TVCL09,24,37,,"51C - 364.99",2014,2014,KL4V3TEF1EK000360,DE1TIS327248CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
836,TVCL-10,TVCL10,24,37,,"51C - 361.27",2014,2014,KL4V3TEF1EK000413,DE1TIS431824CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
837,TVCL-11,TVCL11,24,37,,"51C - 412.01",2014,2014,KL4V3TEF1EK000496,DE1TIS327248CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
838,TVCL-12,TVCL12,24,37,,"51C - 409.23",2014,2014,KL4V3TEF1EK000499,DE1TIS431767CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
839,TVCL-13,TVCL13,24,37,,"51C - 410.37",2014,2014,KL4V3TEF1EK000497,DE1TIS431825CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
840,TVCL-14,TVCL14,24,37,,,2014,2014,KL4V3TEF1EK000501,DE1TIS431829CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
841,TVCL-15,TVCL15,24,37,,,2014,2014,KL4V3TEF1EK000500,DE1TIS431774CA,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
842,TVLB-01,TVLB01,24,37,,"60C - 137.99",0,0,KL4V3TEF1EK000493,"DE12TIS431835 CA",37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
843,TVLB-02,TVLB02,24,37,,"60C - 137.91",0,0,KL4V3TEF1EK000506,"DE12TIS431843 CA",37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
844,TVLB-03,TVLB03,24,37,,"60C - 138.99",0,0,KL4V3TEF1EK000507,"DE12TIS431842 CA",37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
845,TVLB-04,TVLB04,24,37,,"60C 137.65",0,0,KL4V3TEF1EK000495,"DE12TIS431823 CA",37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
846,TVLB-05,TVLB05,24,37,,"60C 138.91",0,0,KL4V3TEF1EK000494,"DE12TIS431827 CA",37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
847,TVLB-06,TVLB06,24,37,,"60C 135.06",0,0,KL4V3TEF1EK000484,"DE12TIS431641 CA",37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
848,TVLB-07,TVLB07,24,37,,"60C 138.90",0,0,KL4V3TEF1EK000486,"DE12TIS431752 CA",37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
849,TVLB-08,TVLB08,24,37,,"60C 138.18",0,0,KL4V3TEF1EK000489,"DE12TIS431744 CA",37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
850,TVLB-09,TVLB09,24,37,,,0,0,,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
851,TVLB-10,TVLB10,24,37,,,0,0,,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
852,R-NB08,NB08,29,42,,,0,0,,,6,6,1000,1,1000,,,NULL,"2015-05-04 08:55:52","2015-05-04 08:55:52"
